"Title1","Title2","Authors1","Authors2","Keywords1","Keywords2","Similarity","Label"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","user association and resource allocation in full-duplex relay aided noma systems","undefined,ta l,cm c","wang l,ai y,liu n,fei a","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","0.23146510840108","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","artificial intelligence and the public sectorâ€”applications and challenges","undefined,ta l,cm c","wirtz bw,weyerer jc,geyer c","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","ai applications,ai challenges,artificial intelligence,public sector","0.31301202321725","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","the rising tide of artificial intelligence and business automation: developing an ethical framework","undefined,ta l,cm c","wright sa,schultz ae","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","artificial intelligence,automation,business ethics,social contracts theory,stakeholder theory,work displacement","0.29609359359359","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","achieving causal fairness through generative adversarial networks","undefined,ta l,cm c","xu d,wu y,yuan s,zhang l,wu x","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","humans and ai: ethical issues in ai,machine learning: adversarial machine learning,machine learning: learning generative models","0.22049814085739","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","algorithmic fairness in computational medicine","undefined,ta l,cm c","xu j,xiao y,wang wh,ning y,shenkman ea,bian j,wang f","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","algorithmic fairness,computational medicine","0.18564437984496","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","effective exposure amortizing for fair top-k recommendation","undefined,ta l,cm c","yang t,xu z,ai q","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","ccs concepts â€¢ information systems â†’ recommender systems; learning to rank keywords fair ranking,exposure,position bias,top-Ã­ ÂµÃ­Â±Â˜ recommendation","0.19738266283525","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","""zhores"" - petaflops supercomputer for data-driven modeling, machine learning and artificial intelligence installed in skolkovo institute of science and technology","undefined,ta l,cm c","zacharov i,arslanov r,gunin m,stefonishin d,bykov a,pavlov s,panarin o,maliutin a,rykovanov s,fedorov m","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","computer scalability,computing clusters,energy efficiency,high performance computing,high speed networks,parallel computation","0.27306944444444","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","flexible and adaptive fairness-aware learning in non-stationary data streams","undefined,ta l,cm c","zhang w,zhang m,zhang j,liu z,...","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","ai fairness,flexible fairness,online classification","0.2277818627451","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","introduction to ai fairness","undefined,ta l,cm c","zhang y,bellamy r,liao qv,singh m","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","algorithmic fairness,bias,decision support,discrimination-aware machine","0.15556533646322","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","bias, fairness and accountability with artificial intelligence and machine learning algorithms","undefined,ta l,cm c","zhou n,zhang z,nair vn,singhal h,chen j","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","ai,ml,algorithm,bias,fairness","0.29011254789272","0"
"artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","applying differential privacy mechanism in artificial intelligence","undefined,ta l,cm c","zhu t,yu ps","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","artificial intelligence,differential privacy,federated learning,multi-agent system,reinforcement learning","0.25616732804233","0"
"ai ethics in industry: a research framework","transparency and explainability of ai systems: ethical guidelines in practice","ville v,kai-kristian k,pekka a","balasubramaniam n,kauppinen m,hiekkanen k,kujala s","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai systems,ethical guidelines,explainability,quality requirements,transparency","0.24210955710956","0"
"ai ethics in industry: a research framework","artificial intelligence, intersectionality, and the future of public health","ville v,kai-kristian k,pekka a","bauer gr,lizotte dj","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ajph,apha,american,association,health,journal,public,ethics,infrastructure,policy,practice","0.23090909090909","0"
"ai ethics in industry: a research framework","fairness & friends in the data science era","ville v,kai-kristian k,pekka a","catania b,guerrini g,accinelli c","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","data-informed automated decision system,diversity,fairness,nondiscrimination,processing pipeline","0.26125","0"
"ai ethics in industry: a research framework","a sociotechnical view of algorithmic fairness","ville v,kai-kristian k,pekka a","dolata m,feuerriegel s,schwabe g","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","algorithmic fairness,literature review,problematization,research agenda,sociotechnical perspective,state of the art","0.25272727272727","0"
"ai ethics in industry: a research framework","ai-enabled radio resource allocation in 5g for urllc and embb users","ville v,kai-kristian k,pekka a","elsayed m,erol-kantarci m","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","5g mobile communication,delays,quality of service,reliability,resource management,throughput","0.24850790513834","0"
"ai ethics in industry: a research framework","beyond bias and discrimination: redefining the ai ethics principle of fairness in healthcare machine-learning algorithms","ville v,kai-kristian k,pekka a","giovanola b,tiribelli s","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","bias,discrimination,ethics of algorithms,fairness,healthcare machine-learning algorithms,respect","0.20667613636364","0"
"ai ethics in industry: a research framework","who is the fairest of them all? public attitudes and expectations regarding automated decision-making","ville v,kai-kristian k,pekka a","helberger n,araujo t,de vreese ch","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","algorithmic fairness,automated-decision making,public perceptions","0.21479020979021","0"
"ai ethics in industry: a research framework","principal fairness for human and algorithmic decision-making","ville v,kai-kristian k,pekka a","imai k,jiang z","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","algorithmic fairness,causal inference,potential outcomes,principal stratification","0.23805274971942","0"
"ai ethics in industry: a research framework","introduction to the special issue on ai fairness, trust, and ethics","ville v,kai-kristian k,pekka a","jr lp,bansal g,melville n,...","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai bias,ai fairness,ai trust,artificial intelligence","0.28662587412587","1"
"ai ethics in industry: a research framework","exploring bias and fairness in artificial intelligence and machine learning algorithms","ville v,kai-kristian k,pekka a","khakurel ub,abdelmoumin g,bajracharya a,rawat db","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","artificial intelligence,detection and tracking algorithms,machine learning,performance modeling,systems modeling","0.22641233766234","0"
"ai ethics in industry: a research framework","ai & intellectual property: towards an articulated public domain","ville v,kai-kristian k,pekka a","kop m","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","founder of musicajuridica and strategic in- tellectual property lawyer at alrecht in amsterdam,james grimmelmann (cornell law school),joao pedro quintais (ivir) and suzan slijpen (slijpen legal),for their valuable contributions,insight and comments","0.2325293255132","0"
"ai ethics in industry: a research framework","a survey on datasets for fairness-aware machine learning","ville v,kai-kristian k,pekka a","le quy t,roy a,iosifidis v,zhang w,ntoutsi e","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","aware machine learning,benchmark datasets,bias,datasets for fairness,discrimination,fairness","0.25741106719368","1"
"ai ethics in industry: a research framework","revealing factors influencing students' perceived fairness: a case with a predictive system for math learning","ville v,kai-kristian k,pekka a","li c,xing w","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","fair ai,human-centered computing,math learning,perceived fairness","0.21090909090909","0"
"ai ethics in industry: a research framework","trustworthy ai: from principles to practices","ville v,kai-kristian k,pekka a","libo,qipeng,liubo,dishuai,liujingen,peijiquan,yijinfeng,zhoubowen","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","trustworthy ai,accountability,explainability,fairness,generalization,privacy protection,reproducibility,robustness,transparency","0.25646027201145","0"
"ai ethics in industry: a research framework","assessing the fairness of ai systems: ai practitioners' processes, challenges, and needs for support","ville v,kai-kristian k,pekka a","madaio m,egede l,subramonyam h,wortman vaughan j,wallach h","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai,fairness,machine learning,software development practices","0.23758859784284","0"
"ai ethics in industry: a research framework","ai4people - on good ai governance: 14 priority actions, a s.m.a.r.t. model of governance, and a regulatory toolbox","ville v,kai-kristian k,pekka a","pagallo u,aurucci p,casanovas p,chatila r,chazerand p,dignum v,luetge c,madelin r,schafer b,valcke p","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai4people - on good ai governance: 14 priority actions,artificial intelligence,burkhard schafer,christoph luetge,governance,paola aurucci,patrice chazerand,peggy valcke,pompeu casanovas,raja chatila,regulation,robert madelin,ssrn,ugo pagallo,virginia dignum,a s.m.a.r.t. model of governance,and a regulatory toolbox","0.18787878787879","0"
"ai ethics in industry: a research framework","artificial intelligence in human resources management: challenges and a path forward","ville v,kai-kristian k,pekka a","tambe p,cappelli p,yakubovich v","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","data analysis,decision-making tools,hiring and recruitment,human capital,human resource ethics,information systems","0.23966507177033","0"
"ai ethics in industry: a research framework","artificial intelligence and the public sectorâ€”applications and challenges","ville v,kai-kristian k,pekka a","wirtz bw,weyerer jc,geyer c","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai applications,ai challenges,artificial intelligence,public sector","0.22439620081411","0"
"ai ethics in industry: a research framework","effective exposure amortizing for fair top-k recommendation","ville v,kai-kristian k,pekka a","yang t,xu z,ai q","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ccs concepts â€¢ information systems â†’ recommender systems; learning to rank keywords fair ranking,exposure,position bias,top-Ã­ ÂµÃ­Â±Â˜ recommendation","0.21658307210031","0"
"ai ethics in industry: a research framework","flexible and adaptive fairness-aware learning in non-stationary data streams","ville v,kai-kristian k,pekka a","zhang w,zhang m,zhang j,liu z,...","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai fairness,flexible fairness,online classification","0.24413547237077","0"
"ai ethics in industry: a research framework","bias, fairness and accountability with artificial intelligence and machine learning algorithms","ville v,kai-kristian k,pekka a","zhou n,zhang z,nair vn,singhal h,chen j","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","ai,ml,algorithm,bias,fairness","0.21150470219436","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","transparency and explainability of ai systems: ethical guidelines in practice","wachter s,mittelstadt b,russell c","balasubramaniam n,kauppinen m,hiekkanen k,kujala s","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai systems,ethical guidelines,explainability,quality requirements,transparency","0.24634426847662","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","artificial intelligence, intersectionality, and the future of public health","wachter s,mittelstadt b,russell c","bauer gr,lizotte dj","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ajph,apha,american,association,health,journal,public,ethics,infrastructure,policy,practice","0.24616830065359","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","fairness & friends in the data science era","wachter s,mittelstadt b,russell c","catania b,guerrini g,accinelli c","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","data-informed automated decision system,diversity,fairness,nondiscrimination,processing pipeline","0.22335631127451","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","a sociotechnical view of algorithmic fairness","wachter s,mittelstadt b,russell c","dolata m,feuerriegel s,schwabe g","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","algorithmic fairness,literature review,problematization,research agenda,sociotechnical perspective,state of the art","0.21565856777494","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","ai-enabled radio resource allocation in 5g for urllc and embb users","wachter s,mittelstadt b,russell c","elsayed m,erol-kantarci m","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","5g mobile communication,delays,quality of service,reliability,resource management,throughput","0.23837276214834","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","addressing fairness, bias, and appropriate use of artificial intelligence and machine learning in global health","wachter s,mittelstadt b,russell c","fletcher rr,nakeshimana a,...","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","appropriate use,artificial intelligence,bias,ethics,fairness,global health,machine learning,medicine","0.244375","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","beyond bias and discrimination: redefining the ai ethics principle of fairness in healthcare machine-learning algorithms","wachter s,mittelstadt b,russell c","giovanola b,tiribelli s","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","bias,discrimination,ethics of algorithms,fairness,healthcare machine-learning algorithms,respect","0.29770526960784","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","who is the fairest of them all? public attitudes and expectations regarding automated decision-making","wachter s,mittelstadt b,russell c","helberger n,araujo t,de vreese ch","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","algorithmic fairness,automated-decision making,public perceptions","0.29122171945701","1"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","principal fairness for human and algorithmic decision-making","wachter s,mittelstadt b,russell c","imai k,jiang z","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","algorithmic fairness,causal inference,potential outcomes,principal stratification","0.23376906318083","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","introduction to the special issue on ai fairness, trust, and ethics","wachter s,mittelstadt b,russell c","jr lp,bansal g,melville n,...","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai bias,ai fairness,ai trust,artificial intelligence","0.25296662895928","1"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","exploring bias and fairness in artificial intelligence and machine learning algorithms","wachter s,mittelstadt b,russell c","khakurel ub,abdelmoumin g,bajracharya a,rawat db","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","artificial intelligence,detection and tracking algorithms,machine learning,performance modeling,systems modeling","0.2578912815126","1"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","ai & intellectual property: towards an articulated public domain","wachter s,mittelstadt b,russell c","kop m","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","founder of musicajuridica and strategic in- tellectual property lawyer at alrecht in amsterdam,james grimmelmann (cornell law school),joao pedro quintais (ivir) and suzan slijpen (slijpen legal),for their valuable contributions,insight and comments","0.23284037001898","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","a survey on datasets for fairness-aware machine learning","wachter s,mittelstadt b,russell c","le quy t,roy a,iosifidis v,zhang w,ntoutsi e","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","aware machine learning,benchmark datasets,bias,datasets for fairness,discrimination,fairness","0.24352781329923","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","revealing factors influencing students' perceived fairness: a case with a predictive system for math learning","wachter s,mittelstadt b,russell c","li c,xing w","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","fair ai,human-centered computing,math learning,perceived fairness","0.24184389140271","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","trustworthy ai: from principles to practices","wachter s,mittelstadt b,russell c","libo,qipeng,liubo,dishuai,liujingen,peijiquan,yijinfeng,zhoubowen","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","trustworthy ai,accountability,explainability,fairness,generalization,privacy protection,reproducibility,robustness,transparency","0.22158290875405","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","assessing the fairness of ai systems: ai practitioners' processes, challenges, and needs for support","wachter s,mittelstadt b,russell c","madaio m,egede l,subramonyam h,wortman vaughan j,wallach h","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai,fairness,machine learning,software development practices","0.25227816550349","1"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","ai4people - on good ai governance: 14 priority actions, a s.m.a.r.t. model of governance, and a regulatory toolbox","wachter s,mittelstadt b,russell c","pagallo u,aurucci p,casanovas p,chatila r,chazerand p,dignum v,luetge c,madelin r,schafer b,valcke p","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai4people - on good ai governance: 14 priority actions,artificial intelligence,burkhard schafer,christoph luetge,governance,paola aurucci,patrice chazerand,peggy valcke,pompeu casanovas,raja chatila,regulation,robert madelin,ssrn,ugo pagallo,virginia dignum,a s.m.a.r.t. model of governance,and a regulatory toolbox","0.21340802987862","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","wachter s,mittelstadt b,russell c","pessach d,shmueli e","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","0.2234929843497","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","artificial intelligence in human resources management: challenges and a path forward","wachter s,mittelstadt b,russell c","tambe p,cappelli p,yakubovich v","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","data analysis,decision-making tools,hiring and recruitment,human capital,human resource ethics,information systems","0.24147574819401","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","ai ethics in industry: a research framework","wachter s,mittelstadt b,russell c","ville v,kai-kristian k,pekka a","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","0.19778743315508","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","artificial intelligence and the public sectorâ€”applications and challenges","wachter s,mittelstadt b,russell c","wirtz bw,weyerer jc,geyer c","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai applications,ai challenges,artificial intelligence,public sector","0.24967954345917","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","algorithmic fairness in computational medicine","wachter s,mittelstadt b,russell c","xu j,xiao y,wang wh,ning y,shenkman ea,bian j,wang f","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","algorithmic fairness,computational medicine","0.23385772913817","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","effective exposure amortizing for fair top-k recommendation","wachter s,mittelstadt b,russell c","yang t,xu z,ai q","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ccs concepts â€¢ information systems â†’ recommender systems; learning to rank keywords fair ranking,exposure,position bias,top-Ã­ ÂµÃ­Â±Â˜ recommendation","0.2068509127789","0"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","flexible and adaptive fairness-aware learning in non-stationary data streams","wachter s,mittelstadt b,russell c","zhang w,zhang m,zhang j,liu z,...","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai fairness,flexible fairness,online classification","0.26075547866205","1"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","bias, fairness and accountability with artificial intelligence and machine learning algorithms","wachter s,mittelstadt b,russell c","zhou n,zhang z,nair vn,singhal h,chen j","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","ai,ml,algorithm,bias,fairness","0.25973630831643","1"
"why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","applying differential privacy mechanism in artificial intelligence","wachter s,mittelstadt b,russell c","zhu t,yu ps","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","artificial intelligence,differential privacy,federated learning,multi-agent system,reinforcement learning","0.21854341736695","0"
"user association and resource allocation in full-duplex relay aided noma systems","transparency and explainability of ai systems: ethical guidelines in practice","wang l,ai y,liu n,fei a","balasubramaniam n,kauppinen m,hiekkanen k,kujala s","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai systems,ethical guidelines,explainability,quality requirements,transparency","0.26954659161976","0"
"user association and resource allocation in full-duplex relay aided noma systems","artificial intelligence, intersectionality, and the future of public health","wang l,ai y,liu n,fei a","bauer gr,lizotte dj","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ajph,apha,american,association,health,journal,public,ethics,infrastructure,policy,practice","0.2189837398374","0"
"user association and resource allocation in full-duplex relay aided noma systems","fairness & friends in the data science era","wang l,ai y,liu n,fei a","catania b,guerrini g,accinelli c","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","data-informed automated decision system,diversity,fairness,nondiscrimination,processing pipeline","0.21464430894309","0"
"user association and resource allocation in full-duplex relay aided noma systems","a sociotechnical view of algorithmic fairness","wang l,ai y,liu n,fei a","dolata m,feuerriegel s,schwabe g","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","algorithmic fairness,literature review,problematization,research agenda,sociotechnical perspective,state of the art","0.20092788971368","0"
"user association and resource allocation in full-duplex relay aided noma systems","ai-enabled radio resource allocation in 5g for urllc and embb users","wang l,ai y,liu n,fei a","elsayed m,erol-kantarci m","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","5g mobile communication,delays,quality of service,reliability,resource management,throughput","0.32525185577943","0"
"user association and resource allocation in full-duplex relay aided noma systems","addressing fairness, bias, and appropriate use of artificial intelligence and machine learning in global health","wang l,ai y,liu n,fei a","fletcher rr,nakeshimana a,...","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","appropriate use,artificial intelligence,bias,ethics,fairness,global health,machine learning,medicine","0.23621951219512","0"
"user association and resource allocation in full-duplex relay aided noma systems","beyond bias and discrimination: redefining the ai ethics principle of fairness in healthcare machine-learning algorithms","wang l,ai y,liu n,fei a","giovanola b,tiribelli s","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","bias,discrimination,ethics of algorithms,fairness,healthcare machine-learning algorithms,respect","0.24489837398374","0"
"user association and resource allocation in full-duplex relay aided noma systems","who is the fairest of them all? public attitudes and expectations regarding automated decision-making","wang l,ai y,liu n,fei a","helberger n,araujo t,de vreese ch","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","algorithmic fairness,automated-decision making,public perceptions","0.23976547842401","0"
"user association and resource allocation in full-duplex relay aided noma systems","principal fairness for human and algorithmic decision-making","wang l,ai y,liu n,fei a","imai k,jiang z","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","algorithmic fairness,causal inference,potential outcomes,principal stratification","0.2273261065944","0"
"user association and resource allocation in full-duplex relay aided noma systems","introduction to the special issue on ai fairness, trust, and ethics","wang l,ai y,liu n,fei a","jr lp,bansal g,melville n,...","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai bias,ai fairness,ai trust,artificial intelligence","0.24638367729831","0"
"user association and resource allocation in full-duplex relay aided noma systems","exploring bias and fairness in artificial intelligence and machine learning algorithms","wang l,ai y,liu n,fei a","khakurel ub,abdelmoumin g,bajracharya a,rawat db","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","artificial intelligence,detection and tracking algorithms,machine learning,performance modeling,systems modeling","0.23205792682927","0"
"user association and resource allocation in full-duplex relay aided noma systems","ai & intellectual property: towards an articulated public domain","wang l,ai y,liu n,fei a","kop m","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","founder of musicajuridica and strategic in- tellectual property lawyer at alrecht in amsterdam,james grimmelmann (cornell law school),joao pedro quintais (ivir) and suzan slijpen (slijpen legal),for their valuable contributions,insight and comments","0.23207022029898","0"
"user association and resource allocation in full-duplex relay aided noma systems","a survey on datasets for fairness-aware machine learning","wang l,ai y,liu n,fei a","le quy t,roy a,iosifidis v,zhang w,ntoutsi e","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","aware machine learning,benchmark datasets,bias,datasets for fairness,discrimination,fairness","0.2297216330859","0"
"user association and resource allocation in full-duplex relay aided noma systems","revealing factors influencing students' perceived fairness: a case with a predictive system for math learning","wang l,ai y,liu n,fei a","li c,xing w","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","fair ai,human-centered computing,math learning,perceived fairness","0.24485928705441","0"
"user association and resource allocation in full-duplex relay aided noma systems","fmea-ai: ai fairness impact assessment using failure mode and effects analysis","wang l,ai y,liu n,fei a","li j,chignell textperiodcenteredm","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","artificial intelligence,ethics,human rights impact assessments,proportional satisfaction of claims,risk analysis","0.24102351916376","0"
"user association and resource allocation in full-duplex relay aided noma systems","trustworthy ai: from principles to practices","wang l,ai y,liu n,fei a","libo,qipeng,liubo,dishuai,liujingen,peijiquan,yijinfeng,zhoubowen","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","trustworthy ai,accountability,explainability,fairness,generalization,privacy protection,reproducibility,robustness,transparency","0.20419819473785","0"
"user association and resource allocation in full-duplex relay aided noma systems","assessing the fairness of ai systems: ai practitioners' processes, challenges, and needs for support","wang l,ai y,liu n,fei a","madaio m,egede l,subramonyam h,wortman vaughan j,wallach h","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai,fairness,machine learning,software development practices","0.27614716825134","0"
